CATEGORY,SUBCATEGORY,AGE,TIMEALLOWED,REGION,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,HINT,CORRECTANSWER,IMAGEURL,VIDEOURL,SOUNDURL,FILETYPE,questionMasterId ,status,creditBy,questionActiveStatus,questionState
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,Which classic HBO crime series is getting a prequel film?,The Sopranos,The Wire,Making a Murderer,True Detective,(NULL),A,storage/questions/images/QC00471.jpg,,,1,16196,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,Which famous Broadway musical released a movie of the original cast performance on Disney+ in July 2020?,West Side Story,Hairspray,The Lion King,Hamilton,(NULL),D,storage/questions/images/QC00473.jpg,,,1,16204,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,Anne Hathaway recently appeared in a movie based off of the 1983 Roald Dahl novel of what name?,The Witches,The Twits,The BFG,Matilda,(NULL),A,storage/questions/images/QC00474.jpg,,,1,16208,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,Which former New York mayor was filmed in a compromising scene in 'Borat Subsequent Moviefilm'?,Bill de Blasio,Andrew Cuomo,Rudy Giuliani,Mike Bloomberg,(NULL),C,storage/questions/images/QC00475.jpg,,,1,16212,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,Which 2016 movie was based on the real-life of a British ski-jumper?,Harry the Hawk,Oliver the Ostrich,Eddie the Eagle,Freddie the Falcon,(NULL),C,storage/questions/images/QC00477.jpg,,,1,16220,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,What was the highest grossing film at the worldwide box office in 2017?,Beauty and the Beast,Black Panther,Despicable Me 3,Star Wars: The Last Jedi,(NULL),D,storage/questions/images/QC00481.jpg,,,1,16233,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,Which of these 2018 sequels was most successful at the box office?,Incredibles 2,Ready Player One,Jurassic World: Fallen Kingdom,Burning,(NULL),C,storage/questions/images/QC00482.jpg,,,1,16237,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,What was the first feature-length animated movie to ever be released?,Snow White and the Seven Dwarfs,Fantasia,Cinderella,Dumbo,(NULL),A,storage/questions/images/QC00483.jpg,,,1,16241,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,What Lin-Manuel Miranda movie musical was due for release in Summer 2020 but has since been delayed due to the coronavirus?,Moana,Hamilton,Tick Tick Boom,In The Heights,(NULL),D,storage/questions/images/QC00485.jpg,,,1,16249,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,"What biopic, originally titled 'A Storm in the Stars' tells the story of the author of Frankenstein?",Mary Shelley,Virginia Woolf,Elizabeth Lavenza,Baroness Elsa,(NULL),A,storage/questions/images/QC00492.jpg,,,1,16274,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,What is the highest grossing American film of 2020 so far?,Sonic the Hedgehog,The Invisible Man,Birds of Prey,Bad Boys for Life,(NULL),D,storage/questions/images/QC00494.jpg,,,1,16282,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,Which cat became famous in 2016 after the release of a movie about a homeless man named James Bowen titled 'A Street Cat Named..' what?,Mr Meow,Spot,Whiskers,Bob,(NULL),D,storage/questions/images/QC00495.jpg,,,1,16286,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,"Of these four highest-grossing 2018 movies, which one surpassed $1 billion?",The Crimes of Grindelwald,Deadpool 2,Bohemian Rhapsody,Incredibles 2,(NULL),D,storage/questions/images/QC00500.jpg,,,1,16303,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"In Roald Dahl's book 'James and the Giant Peach', what provided the power for the peach when it floated in the air?",Dreams,Seagulls,Balloons,Angels,(NULL),B,storage/questions/images/QC00501.jpg,,,1,16307,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"In the book 'The Gruffalo', what is the Gruffalo scared of?",A fox,A mouse,The woods,A snake,(NULL),B,storage/questions/images/QC00503.jpg,,,1,16312,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Which author wrote the book 'The Cat in the Hat'?,Dr. Suess,Enid Blyton,Roald Dahl,David Walliams,(NULL),A,storage/questions/images/QC00506.jpg,,,1,16321,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"Who is this famous rabbit, a character in a book written by Beatrix Potter?",Peter Rabbit,Benjamin Bunny,Flopsy Bunny,Jack Hare,(NULL),A,storage/questions/images/QC00507.jpg,,,1,16325,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What instrument does Peter Pan play in the famous book by J. M. Barrie?,Saxophone,Harmonica,Pan-flute,Recorder,(NULL),C,storage/questions/images/QC00508.jpg,,,1,16329,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"What is the name of the magical kingdom in the C. S. Lewis book 'The Lion, the Witch and the Wardrobe'?",Cair Paravel,Neverland,Narnia,Farnia,(NULL),C,storage/questions/images/QC00510.jpg,,,1,16337,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,In which American city does the story 'Make Way for Ducklings' take place?,Boston,New York City,Texas,Chicago,(NULL),A,storage/questions/images/QC00511.jpg,,,1,16341,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Eric Carle's famous book talks about a very hungry what?,Centipede,Caterpillar,Worm,Millipede,(NULL),B,storage/questions/images/QC00512.jpg,,,1,16345,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"In Roald Dahl's book about a fox, what adjective is the fox described as?",Marvellous,Fabulous,Magnificent,Fantastic,(NULL),D,storage/questions/images/QC00513.jpg,,,1,16346,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"Which character in the book 'The Wind in the Willows', by Kenneth Grahame, is obsessed with motorcars?",Badger,Mole,Toad,Ratty,(NULL),C,storage/questions/images/QC00517.jpg,,,1,16362,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the title of Dodie Smith's book that features the character Cruella de Vil and lots of dogs?,Dalmatians for Days,101 Dalmatians,Cruella's Game,Puppy Power,(NULL),B,storage/questions/images/QC00519.jpg,,,1,16367,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is Private Peaceful's last name in Michael Morpurgo's famous book 'Private Peaceful'?,Jimmy,Luke,Tommo,Charlie,(NULL),C,storage/questions/images/QC00520.jpg,,,1,16371,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Mildred Hubble attends Miss Cackle's Academy in which series of books by Jill Murphy?,Spooky School,Witch School Wonders,The Naughty Witch,The Worst Witch,(NULL),D,storage/questions/images/QC00521.jpg,,,1,16375,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Which book by Eva Ibbotson tells the story of two children who try to save a family of Yetis from hunters?,The Snow Patrol,The Abominables,The Mountain Rangers,Yeti Watch,(NULL),B,storage/questions/images/QC00522.jpg,,,1,16379,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the title of the book by Clive King about a caveman who lives near Barney's grandparent's house?,Barney's Best Friend,Stig of the Dump,Dump Boy,Come into the Cave,(NULL),B,storage/questions/images/QC00526.jpg,,,1,16392,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"The character Minty Cane discovers a strange, magical tunnel through time, in which book by Helen Cresswell?",Midnight Shine,Minty's Adventure,Stars Through Time,Moondial,(NULL),D,storage/questions/images/QC00527.jpg,,,1,16396,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,In which book by C. S. Lewis do four children find themselves in a magical land where it is "always winter but never Christmas"?,Prince Caspian,The Silver Chair,The Magician's Nephew,"The Lion, the Witch and the Wardrobe",(NULL),D,storage/questions/images/QC00529.jpg,,,1,16398,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"What is the name of the character in the famous books by Astrid Lindgren, who has long, ginger hair and freckles?",Phillipa Longpants,Peppa Sockstring,Pip Peetrangolo,Pippi Longstocking,(NULL),D,storage/questions/images/QC00536.jpg,,,1,16420,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"In the famous book 'We're Going On a Bear Hunt', when they can't go over the river, and they can't go under the river, what do the characters do?",They find a different route,They make a tunnel under it,They have to go through it,They decide to turn back,(NULL),C,storage/questions/images/QC00537.jpg,,,1,16424,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What colour crayon does Harold have in the book by Crockett Johnson?,Yellow,Purple,Green,Blue,(NULL),B,storage/questions/images/QC00539.jpg,,,1,16429,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the Pigeon not allowed to drive in Mo Williams' illustrated book?,The airplane,The car,The train,The bus,(NULL),D,storage/questions/images/QC00540.jpg,,,1,16430,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"In the illustrated book 'Corduroy' by Don Freeman, what does the toy bear hope to replace during the night?",His broken watch,His broken glasses,His lost shoes,His missing button,(NULL),D,storage/questions/images/QC00541.jpg,,,1,16431,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the name of the character in the big hat in this picture from the children's book 'Alice in Wonderland' by Lewis Caroll?,Harry the Crazy Hatter,Big Headed Billy,The Mad Hatter,Henry the Hatter Man,(NULL),C,storage/questions/images/QC00547.jpg,,,1,16440,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"What is the name of Winnie the Pooh's friend who is a tiger, in the book series by A. A. Milne?",Tigger,Jumpy,Stripey,Tigron,(NULL),A,storage/questions/images/QC00549.jpg,,,1,16448,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"What is the name of Winnie the Pooh's best friend who is a human, in the book series by A. A. Milne?",Peter Badger,William Wren,Christopher Robin,Robert Garden,(NULL),C,storage/questions/images/QC00550.jpg,,,1,16452,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"In the 'Harry Potter' books by J. K. Rowling, what do the wizards play the game Quidditch on?",Hoovers,Broomsticks,Bannisters,Umbrellas,(NULL),B,storage/questions/images/QC00551.jpg,,,1,16456,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the name of Lola's older brother in the book series by Lauren Child?,Cameron,Christopher,Charlie,Callum,(NULL),C,storage/questions/images/QC00554.jpg,,,1,16472,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"What is the dinosaur called in the story about a boy named William Trundle and his friend dinosaur on Christmas Eve, written by Tom Fletcher?",The Christmasaurus,The Stockingsaurus,The Presentsaurus,The Crackersaurus,(NULL),A,storage/questions/images/QC00555.jpg,,,1,16478,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the name of the pirate in the book 'Peter Pan' by J. M. Barrie?,Captain Hook,Captain Swashbuckle,Captain Swordfish,Captain Shivermetimbers,(NULL),A,storage/questions/images/QC00556.jpg,,,1,16481,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"The book series by Hugh Lofting called 'Doctor Dolittle' features a doctor who cares for what, instead of humans?",Dinosaurs,Ghosts,Animals,Fairies,(NULL),C,storage/questions/images/QC00561.jpg,,,1,16522,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,"The teenage spy novel series 'CHERUB', written by Robert Muchamore, has how many books in total?",5,21,10,18,(NULL),D,storage/questions/images/QC00571.jpg,,,1,16591,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,What is the name of the protagonist of Mark Haddon's famous book 'The Curious Incident of the Dog in the Night-time'?,Christopher,William,Francis,John,(NULL),A,storage/questions/images/QC00572.jpg,,,1,16597,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,How many books are in Cassandra Clare's fantasy novel series 'The Mortal Instruments'?,3,6,8,5,(NULL),B,storage/questions/images/QC00575.jpg,,,1,16617,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,Which author wrote the fantasy novel 'Inkheart'?,J. K. Rowling,Cornelia Funke,Robert Muchamore,Philip Pullman,(NULL),B,storage/questions/images/QC00580.jpg,,,1,16651,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,"Which city is Philip Pullman's novel 'Northern Lights' set in, before Lyra embarks on her Arctic expedition?",Bath,Cambridge,Oxford,Edinburgh,(NULL),C,storage/questions/images/QC00581.jpg,,,1,16659,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,Fill in the blank in the title of Stephanie Meyer's final book in the 'Hunger Games' series: 'Mocking______',Bird,Jay,Dove,Wren,(NULL),B,storage/questions/images/QC00582.jpg,,,1,16667,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,What is the third book in the 'Twilight' series by Stephanie Meyer?,Eclipse,Breaking Dawn,New Moon,Midnight Sun,(NULL),A,storage/questions/images/QC00584.jpg,,,1,16677,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,"In the book 'The Fault in Our Stars' by John Green, where did Hazel Grace Lancaster's cancer originate?",In her lungs,In her thyroid,In her throat,In her heart,(NULL),B,storage/questions/images/QC00585.jpg,,,1,16685,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,"In the 'Beautiful Creatures' series by Kami Garcia and Margaret Stohl, what colour eyes do Dark Casters have?",Gold,White,Silver,Black,(NULL),A,storage/questions/images/QC00586.jpg,,,1,16692,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,"What is the title of Angie Thomas' novel, which tells the story of Starr Carter and her fight for racial justice after the killing of her childhood friend?",The Hate U Give,Tyler Johnson Was Here,Dear Martin,How It Went Down,(NULL),A,storage/questions/images/QC00588.jpg,,,1,16704,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,In which 20th-century decade is J. D. Salinger's classic novel 'The Catcher in the Rye' set?,1940s,1930s,1970s,1990s,(NULL),A,storage/questions/images/QC00589.jpg,,,1,16706,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,What are the names of the two misfit protagonists in Rainbow Rowell's novel published in 2012?,Cynthia and Moon,Sheridan and Richie,Eleanor and Park,Anoka and Michael,(NULL),C,storage/questions/images/QC00590.jpg,,,1,16714,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,Which famous Martin does Justyce write letters to in Nic Stone's 2017 novel 'Dear Martin'?,Martin Van Buren,Martin Luther,Martin St. Louis,Martin Luther King Jr.,(NULL),D,storage/questions/images/QC00594.jpg,,,1,16746,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,What is the name of Quentin's neighbour in John Green's famous novel 'Paper Towns'?,Radar,Margo,Guthrie,Lacey,(NULL),B,storage/questions/images/QC00596.jpg,,,1,16752,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,What is the group of aliens called that attack planet Earth in Rick Yancey's novel series 'The 5th Wave'?,The Destroyers,The Kosmos,The Xenoites,The Others,(NULL),D,storage/questions/images/QC00600.jpg,,,1,16785,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,Which movie was incorrectly announced as the winner of Best Picture at the 2017 Academy Awards?,La La Land,Lion,Hacksaw Ridge,Moonlight,(NULL),A,storage/questions/images/QC00448.jpg,,,1,16789,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,"What do Edward and Bella name their baby in the final book of the 'Twilight' series, 'Breaking Dawn'?",Voltalice,Renesmee,Emmetily,Carobelle,(NULL),B,storage/questions/images/QC00601.jpg,,,1,16792,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,Which book is this famous quote from: 'It does not do to dwell on dreams and forget to live.'?,Harry Potter and the Sorcerer's Stone,The Fault in Our Stars,The Perks of Being a Wallflower,The Hunger Games,(NULL),A,storage/questions/images/QC00603.jpg,,,1,16807,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,"What is the title of Adam Silvera's novel where Rufus and Mateo meet on an app called Last Friend, and spend their final day alive together?",They Both Die at the End,No Time To Die,When the Day is Over,The Meaning of Today,(NULL),A,storage/questions/images/QC00606.jpg,,,1,16830,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,Which historical century is Mackenzi Lee's bestselling novel 'The Gentleman's Guide to Vice and Virtue' set in?,18th Century,19th Century,17th Century,20th Century,(NULL),A,storage/questions/images/QC00611.jpg,,,1,16858,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,Which classic Jane Austen novel was the inspiration for the 1995 film 'Clueless'?,Sense and Sensibility,Persuasion,Pride and Prejudice,Emma,(NULL),D,storage/questions/images/QC00615.jpg,,,1,16882,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,"Fill in the blank of this famous opening line, which is also the title of the book: '________ said she would buy the flowers herself'.",Daisy Miller,Jane Eyre,Mrs. Dalloway,Anna Karenina,(NULL),C,storage/questions/images/QC00617.jpg,,,1,16898,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,Charles Dickens' famous novel 'A Tale of Two Cities' tells the stories of which two cities?,London and Paris,London and Belfast,Edinburgh and London,Berlin and London,(NULL),A,storage/questions/images/QC00618.jpg,,,1,16906,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,"For the Booker Prize in 2019, Margaret Atwood won for her novel 'The Testaments', but who won for the book 'Girl, Woman, Other'?",Bernardine Evaristo,Lucy Ellmann,Chigozie Obioma,Salman Rushdie,(NULL),A,storage/questions/images/QC00620.jpg,,,1,16922,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,Which famous murder mystery writer set one of their books on this infamous long-distance passenger train service?,Agatha Christie,Arthur Conan Doyle,Wilkie Collins,Dorothy L. Sayers,(NULL),A,storage/questions/images/QC00621.jpg,,,1,16925,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,"Who wrote the bestselling memoir 'Becoming' in 2018, reported to have sold over 11 million copies in its first year of print?",Joan Didion,Michelle Obama,Patti Smith,Carrie Fisher,(NULL),B,storage/questions/images/QC00622.jpg,,,1,16933,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,Who is ranked the best-selling author of all time?,Mao Zedong,Leo Tolstoy,Dr. Seuss,Agatha Christie,(NULL),A,storage/questions/images/QC00623.jpg,,,1,16941,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,What is the best-selling children's book of all time?,The Wind in the Willows,Alice's Adventures in Wonderland,Charlotte's Web by E. B. White,Winnie-the-Pooh,(NULL),C,storage/questions/images/QC00624.jpg,,,1,16949,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,Which British prime minister was awarded the Nobel Prize for Literature?,Harold Macmillan,Winston Churchill,Clement Attlee,Neville Chamberlain,(NULL),B,storage/questions/images/QC00625.jpg,,,1,16955,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,"I am a British author and poet who wrote 'Jabberwocky', who am I?",Thomas Hardy,Jonathan Swift,Lewis Carroll,Alfred Tennyson,(NULL),C,storage/questions/images/QC00626.jpg,,,1,16960,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,"I am a Russian author wrote 'Anna Karenina', who am I?",Leo Tolstoy,Fyodor Dostoevsky,Theo Stoaker,Alexander Pushkin,(NULL),A,storage/questions/images/QC00627.jpg,,,1,16968,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,"Victor Hugo is the author of the infamous 'Les Misérables', but which other book did he write?",La Cousine Bette,Notre-Dame de Paris,Bel-Ami,Les Fleurs du Mal,(NULL),B,storage/questions/images/QC00629.jpg,,,1,16984,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,"What is the name of the female protagonist in Jojo Moyes' novel 'Me Before You', who is employed to care for quadriplegic Will Traynor?",Katrina Clark,Louisa Clark,Alicia Clark,Lea Clark,(NULL),B,storage/questions/images/QC00630.jpg,,,1,16992,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,"Celeste Ng's novel 'Little Fires Everywhere' is set in Shaker Heights, Ohio, but which decade is it set in?",2010s,1980s,2000s,1990s,(NULL),D,storage/questions/images/QC00631.jpg,,,1,17000,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,What was the original title of Jane Austen's book that was eventually published as Pride and Prejudice?,Lyme Park,Elizabeth,First Impressions,By A Lady,(NULL),C,storage/questions/images/QC00636.jpg,,,1,17041,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,"What name did Charles Dickens consider for his character Tiny Tim in 'A Christmas Carol', before settling on that name?",Small Steven,Miniscule Matthew,Puny Pete,Little Laurence,(NULL),C,storage/questions/images/QC00637.jpg,,,1,17049,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,"Literary legend JD Salinger, the author of 'The Catcher in the Rye', passed away in 2010, but at what age?",91,101,81,71,(NULL),A,storage/questions/images/QC00638.jpg,,,1,17057,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,E. L. James' book 'Fifty Shades of Grey' developed from fan fiction for which book series?,The Outlander series,The Hunger Games series,The Harry Potter series,The Twilight series,(NULL),D,storage/questions/images/QC00639.jpg,,,1,17065,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,"Which literary character said this line: 'You're the kind of person, people either love you or hate you.'?","Bobbi, 'Conversations with Friends'",Eleanor,"Connell, 'Normal People'","Rachel, 'The Girl on the Train'",(NULL),C,storage/questions/images/QC00640.jpg,,,1,17073,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,"Reginald Jeeves was a butler featured in many works by the author P. G. Woodhouse, but who was Jeeves employed by?",Gussie Fink-Nottle,Bingo Little,Wilberforce Scott,Bertie Wooster,(NULL),D,storage/questions/images/QC00641.jpg,,,1,17081,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,What was the highest grossing film of 2019?,Parasite,Spider-Man: Far From Home,Star Wars: The Rise of Skywalker,Avengers: Endgame,(NULL),D,storage/questions/images/QC00486.jpg,,,1,17082,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,Which of these novels is not set during the Second World War?,All the Light We Cannot See,The Light Between Oceans,Slaughterhouse-Five,Atonement by Ian McEwan,(NULL),B,storage/questions/images/QC00642.jpg,,,1,17089,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,Which of these bestselling works of non-fiction is written in the form of a letter?,Atonement by Ian McEwan,Men We Reaped,Between the World and Me,Hunger by Roxane Gay,(NULL),C,storage/questions/images/QC00643.jpg,,,1,17097,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,How many Oscars has Meryl Streep been nominated for?,Thirteen,Twenty One,Thirty,Seven,(NULL),B,storage/questions/images/QC00488.jpg,,,1,17098,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,Donna Tart's novel 'The Goldfinch' is titled after a famous painting of the same name. Who was the 17th-century artist behind the painting?,Gerrit Dou,Rembrandt,Pieter de Hooch,Carel Fabritius,(NULL),D,storage/questions/images/QC00644.jpg,,,1,17105,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,John Donne is known as a member of which school of poetry?,Gothic,Metaphysical,Jacobean,Romanticism,(NULL),B,storage/questions/images/QC00645.jpg,,,1,17114,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,"In Erin Morgenstern's novel 'The Night Circus', what is the profession of the two lovers, who also happen to be rivals?",Lion Tamers,Acrobats,Magicians,Tightrope Walkers,(NULL),C,storage/questions/images/QC00647.jpg,,,1,17130,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,In which country was Dan Brown's book 'The Da Vinci Code' banned?,Romania,Lebanon,Libya,Slovenia,(NULL),B,storage/questions/images/QC00648.jpg,,,1,17137,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,What is the witches' cat called in William Shakespeare's play 'Macbeth'?,Grimalkin,Balefire,Lilith,Diablerie,(NULL),A,storage/questions/images/QC00650.jpg,,,1,17151,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"What book is this famous quote from: 'All the world is made of faith, and trust, and pixie dust'?",The BFG,Peter Pan,Horrid Henry,The Magic Faraway Tree,(NULL),B,storage/questions/images/QC00652.jpg,,,1,17167,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Which book's first line is: 'In the light of the moon a little egg lay on a leaf'?,The Very Hungry Caterpillar,Fantastic Mr Fox,Peter Rabbit,Charlotte's Web,(NULL),A,storage/questions/images/QC00653.jpg,,,1,17175,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the name of the main character in Drew Daywalt's picture book 'The Day the Crayons Quit'?,Danny,Douglas,David,Duncan,(NULL),D,storage/questions/images/QC00654.jpg,,,1,17177,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"In Katherine Rundell's story 'The Explorer', what jungle do Fred, Con, Lila and Max end up in after their plane crashes?",The Amazon Jungle,The Lacandon Jungle,The Daintree Jungle,The Sapo Jungle,(NULL),A,storage/questions/images/QC00655.jpg,,,1,17181,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Complete the title of Katherine Applegate's book about an artistic gorilla: 'The One and Only _____',Ivan,Lenny,Oliver,George,(NULL),A,storage/questions/images/QC00656.jpg,,,1,17182,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,60,United Kingdom,"In Emily X. R. Pan's novel 'The Astonishing Color of After', what does Leigh believe her mother has turned into, following her death?",A bird,A cloud,A tree,A fish,(NULL),A,storage/questions/images/QC00657.jpg,,,1,17187,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,The text 'I Know Why the Caged Bird Sings' is the first autobiographical work by which American writer?,Joan Didion,Toni Morrison,Maya Angelou,Alice Walker,(NULL),C,storage/questions/images/QC00666.jpg,,,1,17251,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,Which famous poet wrote 'Prayer' in the style of a Shakespearian sonnet?,John Agard,Craig Raine,Carol Ann Duffy,Don Paterson,(NULL),C,storage/questions/images/QC00667.jpg,,,1,17259,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,60,United Kingdom,The sacred text 'The Bhagavad Gita' is from which religion?,Buddhism,Hinduism,Sikhism,Islam,(NULL),B,storage/questions/images/QC00668.jpg,,,1,17267,0,,1,0
