CATEGORY,SUBCATEGORY,AGE,TIMEALLOWED,REGION,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,HINT,CORRECTANSWER,IMAGEURL,VIDEOURL,SOUNDURL,FILETYPE,questionMasterId ,status,creditBy,questionActiveStatus,questionState
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Who wrote 'Bonfire of the Vanities' ?,Tom Wolfe,John Updike,John Grisham,Martin Amis,(NULL),A,storage/questions/images/jwYnf1620506181262.jpg,,,1,65569,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),For which movie of these films did Clint Eastwood win an Academy Award for Best Director ?,Mystic River,Million Dollar Baby,Unforgiven,Letters from Iwo Jima,(NULL),C,storage/questions/images/5dheu1620506703134.jpg,,,1,65577,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which of these actors is a distant cousin of Walt Disney ?,Tom Hanks,Tommy Lee Jones,Harrison Ford,Billy Crystal,(NULL),A,storage/questions/images/9qUwa1620507342450.jpg,,,1,65581,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),"Which author wrote the well-known novels, ""A Passage To India"" and ""A Room With A View"" ?",E.B. White,G.M. Trevelyan,E.M. Forster,D.M. Thomas,(NULL),C,storage/questions/images/TUSB11620507499872.jpg,,,1,65585,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),The Book Thief concludes with a narrator's note saying "I am haunted by ________" ?,Humans,Ghosts,Death,Memories,(NULL),A,storage/questions/images/lRwGJ1620507731577.jpg,,,1,65589,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Who was the director of 'Good Will Hunting' ?,George Armitage,Alan Rudolph,Pavel Chukhray,Gus Van Sant,(NULL),D,storage/questions/images/OLZ8s1620507890662.jpg,,,1,65593,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which of these actresses is the wife of Javier Bardem ?,Monica Bellucci,Marion Cotillard,Eva Green,Penelope Cruz,(NULL),D,storage/questions/images/G99rQ1620508018816.jpg,,,1,65597,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),"Which actor in the movie 'Flatliners' says ""You bring the equipment, I'll bring my balls"" ?",Kevin Bacon,Kiefer Sutherland,William Baldwin,Oliver Platt,(NULL),B,storage/questions/images/MSgt01620508224930.jpg,,,1,65601,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),"""What we have here is a failure to communicate"" is a famous line from which movie ?",Cool Hand Luke,On The Waterfront,The Maltese Falcon,The Sting,(NULL),A,storage/questions/images/mcBve1620508357338.jpg,,,1,65605,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which actor plays Dr. King Schultz in Tarantino's 'Django Unchained' ?,Leonardo DiCaprio,Christoph Waltz,Samuel L. Jackson,Jamie Foxx,(NULL),B,storage/questions/images/dvssf1620508564854.jpg,,,1,65613,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),What does Daniel Plainview played by Daniel Day Lewis say in 'There Will Be Blood' ?,"""I drink your blood""","""I drink your beer""","""I drink your martini""","""I drink your milkshake""",(NULL),D,storage/questions/images/pPi0A1620509044621.jpg,,,1,65617,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),How many Academy Awards did James Cameron's movie 'Titanic' win ?,12,10,11,9,(NULL),C,storage/questions/images/hCJHL1620509166260.jpg,,,1,65621,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),What is the name of the character played by Harrison Ford in the movie 'The Fugitive' ?,Dr. Richard Kimble,Samuel Gerard,Cosmo Renfro,Sykes Miller,(NULL),A,storage/questions/images/pFx5s1620509326692.jpg,,,1,65629,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which of these film directors was not born in the United Kingdom ?,Peter Jackson,Alfred Hitchcock,Christopher Nolan,Danny Boyle,(NULL),A,storage/questions/images/odeI81620512978174.jpg,,,1,65633,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),What is the name of the character played by Kevin Costner in the movie 'The Bodyguard' ?,Jim Garrison,Tom Farrell,Frank Farmer,Eliot Ness,(NULL),C,storage/questions/images/ZEst91620513181894.jpg,,,1,65637,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which rocker had the autobiography called 'Life' ?,Mick Jagger,Ronnie Wood,Charlie Watts,Keith Richards,(NULL),D,storage/questions/images/dK7R51620513428550.jpg,,,1,65641,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which character has a pet mouse in 'The Green Mile' ?,Eduard Delacroix,Dean Stanton,Percy Wetmore,Arlen Bitterbuck,(NULL),A,storage/questions/images/pIIsu1620513555119.jpg,,,1,65645,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),"""You talkin' to me"" is famously said by Travis Bickle in which film?",Taxi Driver,The Godfather,Mean Streets,Casino,(NULL),A,storage/questions/images/T9ROB1620513656884.jpg,,,1,65649,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),"""The lady doth protest too much, methinks"" is often quoted, but what Shakespeare work is it from ?",A Midsummer Night's Dream,Hamlet,Richard III,Othello,(NULL),B,storage/questions/images/RiK741620513906267.jpg,,,1,65653,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which actor plays the role of Mr. Orange in the crime movie 'Reservoir Dogs' ?,Tim Roth,Harvey Keitel,Michael Madsen,Chris Penn,(NULL),A,storage/questions/images/DycLb1620514266288.jpg,,,1,65657,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Al Pacino won his only Academy Award for Best Actor in a Leading Role for which movie?,Scent of a Woman,The Godfather,Scarface,Carlito's Way,(NULL),A,storage/questions/images/ZuHO31620514575969.jpg,,,1,65661,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Whose autobiography is entitled 'Unbreakable'?,Sharon Osbourne,Louis Walsh,Gary Barlow,Nicole Scherzinger,(NULL),A,storage/questions/images/6t4Ny1620514787415.jpg,,,1,65665,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),What does Molly run in 'Molly's Game' ?,An underground fighting ring,A drugs cartel,A high-stakes poker game,An illegal poaching operation,(NULL),C,storage/questions/images/Zpwad1620514977052.jpg,,,1,65669,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),In which movie did Paul Newman win his first Academy Award for Best actor?,The Hustler (1961),Absence of Malice (1981),The Color of Money (1986),Cat on a Hot Tin Roof (1958),(NULL),D,storage/questions/images/nNX031620515319274.jpg,,,1,65673,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which actress plays Louise in the movie 'Thelma & Louise' ?,Geena Davis,Lucinda Jenney,Susan Sarandon,Judy Davis,(NULL),C,storage/questions/images/ISdec1620515454111.jpg,,,1,65677,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which one of these films directed by Christopher Nolan was NOT nominated for an Academy Award ?,Memento' (2000),Inception (2010),Dunkirk (2017),Interstellar (2014),(NULL),D,storage/questions/images/EdGJ91620515631854.jpg,,,1,65681,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),What did Arthur Fleck have aspirations of becoming in 'Joker' ?,A stand-up comedian,A police officer,A social worker,A city councillor,(NULL),A,storage/questions/images/ctRpa1620515788194.jpg,,,1,65685,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Who directed the film 'The Shining' ?,David Lynch,Terry Gilliam,Stanley Kubrick,James Cameron,(NULL),C,storage/questions/images/DoXjX1620515985162.jpg,,,1,65689,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which actor plays the driver in the movie 'Driving Miss Daisy' ?,Morgan Freeman,Danny Glover,Forest Whitaker,Laurence Fishburne,(NULL),A,storage/questions/images/SbSTB1620516105254.jpg,,,1,65693,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Who wrote the novel 'The Bourne Identity' ?,Robert Ludlum,Eric Van Lustbader,Tom Clancy,Frederick Forsyth,(NULL),A,storage/questions/images/PPcTu1620516266181.jpg,,,1,65697,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which of these actors received Greek citizenship in 2020?,Tom Hanks,Matt Damon,Ben Affleck,Johhny Depp,(NULL),A,storage/questions/images/0Kytr1620516422405.jpg,,,1,65701,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which actor plays Tom Hanks' partner in the movie 'Philadelphia' ?,Javier Bardem,Denzel Washington,Matthew Mcconaughey,Antonio Banderas,(NULL),D,storage/questions/images/YIBcI1620516607578.jpg,,,1,65705,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Who stars alongside Denzel Washington as Solara in the 2010 film 'The Book of Eli' ?,Mila Kunis,Willa Holland,Emma Watson,Lili Reinhart,(NULL),A,storage/questions/images/OQirj1620516797551.jpg,,,1,65709,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),What was actor Sean Connery's real first name ?,Thomas,John,Richard,Paul,(NULL),A,storage/questions/images/6fpgN1620516926380.jpg,,,1,65713,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),What is the name of Hugh Grant's strange Welsh flatmate in 'Notting Hill'  ?,Spike,Martin,Tony,Rufus,(NULL),A,storage/questions/images/UUVXg1620517034248.jpg,,,1,65717,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Brad Pitt broke his arm whilst filming which film ?,Se7en (1995),Fight Club (1999),Being John Malkovich (1999),The Devil's Own (1997),(NULL),A,storage/questions/images/bCm7n1620517288247.jpg,,,1,65721,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),"According to Khaled Hosseini in the Kite Runner, what is the ""only one sin""?",Murder,Adultery,Theft,Blasphemy,(NULL),C,storage/questions/images/R4x5A1620517459436.jpg,,,1,65725,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which of these lines does Clint Eastwood say in the film 'Gran Torino' ?,"""Get off my lawn""","""Get off my plane""","""Get off my back""","""Get off my truck""",(NULL),A,storage/questions/images/c0OkV1620517659009.jpg,,,1,65729,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),In which legal thriller film do Anthony Hopkins and Ryan Gosling star alongside each other ?,Reasonable Doubt,Fracture,Shadow of Doubt,Changing Lanes,(NULL),B,storage/questions/images/nGEwu1620517852117.jpg,,,1,65733,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),The title of which actresses' memoirs is 'A Lotus Grows in the Mud' ?,Goldie Hawn,Shirley MacLaine,Bette Midler,Diane Keaton,(NULL),A,storage/questions/images/0KTDI1620518528194.jpg,,,1,65737,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),In which US state are many of Stephen King's novels set ?,Maine,Iowa,Florida,Washington,(NULL),A,storage/questions/images/P9y3B1620518632712.jpg,,,1,65741,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Who portrays the elder brother of Casey Affleck in 'Manchester by the Sea' ?,Matthew Broderick,Josh Hamilton,Kyle Chandler,Tate Donovan,(NULL),A,storage/questions/images/KY1xJ1620519047021.jpg,,,1,65745,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),The 2009 film 'My Sister's Keeper' is based on the novel by which author ?,Jodi Piccoult,Philippa Gregory,Lauren Weisberger,James Patterson,(NULL),A,storage/questions/images/pqyIz1620519237486.jpg,,,1,65749,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),How many Academy Awards for Best director has Quentin Tarantino won ?,None,One,Two,Three,(NULL),A,storage/questions/images/iEmac1620551183410.jpg,,,1,65753,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which actress is not in the film 'Bridesmaids' ?,Christina Hendricks,Rose Byrne,Maya Rudolph,Kristen Wiig,(NULL),A,storage/questions/images/Ui6t81620551443616.jpg,,,1,65757,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),'Romeo and Juliet' is set in which country ?,Italy,Spain,England,Scotland,(NULL),A,storage/questions/images/gRKMY1620551598500.jpg,,,1,65761,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which actor plays Christian Bale's brother in the movie 'The Fighter' ?,Matt Damon,Mark Wahlberg,Ben Affleck,Colin Farrell,(NULL),B,storage/questions/images/Zk6lW1620551764390.jpg,,,1,65765,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),What is the name of the character played by Demi Moore in 'Ghost' ?,Abby Quinn,Molly Jensen,Hester Prynne,Diane Lightson,(NULL),B,storage/questions/images/vtLen1620552752898.jpg,,,1,65769,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),What is the name of the character played by Christian Bale in the movie 'American Psycho' ?,Walter Wade Jr.,Patrick Bateman,Quinn Abercromby,John Preston,(NULL),B,storage/questions/images/5QVXp1620552925442.jpg,,,1,65773,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),What did the group of investors bet against in 'The Big Short' ?,The US Trading Market,The US Mortgage Market,The US Loans Market,The US Energy Market,(NULL),B,storage/questions/images/WQg5v1620553077064.jpg,,,1,65777,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),"""To me, being a gangster was better than being President of the United States"", name the film ?",Casino,Once Upon a Time in America,The Godfather,Goodfellas,(NULL),D,storage/questions/images/DdN701620553297919.jpg,,,1,65781,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which actor plays the role of Jamal Malik in 'Slumdog Millionaire' ?,Dev Patel,Saurabh Shukla,Anil Kapoor,Irrfan Khan,(NULL),A,storage/questions/images/HCdZz1620553480074.jpg,,,1,65785,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which of these was the first movie starring both Katharine Hepburn and Spencer Tracy ?,The Philadelphia Story (1940),Keeper of the Flame (1942),Woman of the Year (1942),Stage Door Canteen (1943),(NULL),C,storage/questions/images/9awsW1620553643604.jpg,,,1,65789,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),In which of these Ridley Scott movies was Russell Crowe not part of the cast ?,Black Hawk Down (2001),American Gangster (2007),A Good Year (2006),Gladiator (2000),(NULL),A,storage/questions/images/62DXN1620553875425.jpg,,,1,65793,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),What is the name of the character played by Edward Norton in the 2019 movie 'Motherless Brooklyn' ?,Lionel Essrog,Moses Randolph,Paul Randolph,Frank Minna,(NULL),A,storage/questions/images/0Ykdr1620553985509.jpg,,,1,65797,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which wartime period was the 2016 film 'Hacksaw Ridge' set in ?,World War 1,World War 2,The Korean War,The Vietnam War,(NULL),B,storage/questions/images/CDzUS1620554260020.jpg,,,1,65801,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),What is the first name of the character played by Cher in the 1987 film 'Moonstruck' ?,Tammy,Dolly,Loretta,Polly,(NULL),C,storage/questions/images/P95j51620554493811.jpg,,,1,65805,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),In which city does the 2002 film '8 Mile' take place ?,New York,Detroit,Boston,Chicago,(NULL),B,storage/questions/images/SZ1k51620554694629.jpg,,,1,65809,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),"In the Count of Monte Cristo, all human wisdom is contained within which two words ?",Learning and experience,Wait and hope,Friendship and love,Family and children,(NULL),B,storage/questions/images/E9LWJ1620554866195.jpg,,,1,65813,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Who wrote 'The Strange Case of Dr Jekyll and Mr Hyde' ?,Alexandre Dumas,Robert Louis Stevenson,Arthur Conan Doyle,George Eliot,(NULL),B,storage/questions/images/vev1d1620555190466.jpg,,,1,65817,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),"Who was the writer and director of the first film Terminator film in the series, 'The Terminator' ?",James Cameron,Michael Bay,Ridley Scott,Steven Spielberg,(NULL),A,storage/questions/images/9YVyT1620567936481.jpg,,,1,65821,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Whose brother is the first murder victim in Stephen King's 'IT' ?,Beverly,Bill,Ben,Richard,(NULL),B,storage/questions/images/wbzPF1620568566608.jpg,,,1,65825,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),"What is the name of this actress, widely praised for her performance in the 2015 film 'Ex Machina' ?",Alicia Vikander,Sonoya Mizuno,Faith Herman,Megan Good,(NULL),A,storage/questions/images/ASGpw1620568959214.jpg,,,1,65829,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),Which actress plays the leading role in Spielberg's 2011 film 'War Horse' ?,Emily Watson,Naomi Watts,Diane Lane,Dina Meyer,(NULL),A,storage/questions/images/b624r1620569136589.jpg,,,1,65833,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),What is the real surname of the actress Sophia Loren ?,Scicolone,Esposito,Brunamonti,Castilla,(NULL),A,storage/questions/images/3rld21620569459619.jpg,,,1,65837,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,English (Other - Non UK / US),What is the name of Alonzo Harris' trainee in the movie 'Training Day' ?,Jake Hoyt,Mike Biggs,Sam Jones,Corey Hughes,(NULL),A,storage/questions/images/WSDYM1620569817356.jpg,,,1,65841,0,,1,1
SOUND AND MUSIC,NONE,JUNIOR,30,English (Other - Non UK / US),What does the title of the song featured in the film 'Trolls' tell you to move?,Your Head,Your Body,Your Hips,Your Feet,,D,storage/questions/images/Bpa551620573611815.jpg,,,1,65845,0,,1,1
SOUND AND MUSIC,NONE,JUNIOR,30,English (Other - Non UK / US),Which of these is not a string instrument?,Bass,Viola,Xylophone,Harp,,C,storage/questions/images/HjQzE1620573754978.jpg,,,1,65849,0,,1,1
SOUND AND MUSIC,NONE,JUNIOR,30,English (Other - Non UK / US),What large wind instrument is used by Aboriginal Australians?,Rain Stick,Tuba,Didgeridoo,Tipanu,,C,storage/questions/images/7NHzJ1620573969044.jpg,,,1,65853,0,,1,1
SOUND AND MUSIC,NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),"Which song from this artist features the lyric: ""One, don't pick up the phone""?",IDGAF,One Kiss,Don't Start Now,New Rules,,D,storage/questions/images/AqABE1623072518996.jpg,,,1,65861,0,,1,1
SOUND AND MUSIC,NONE,JUNIOR,30,English (Other - Non UK / US),How many strings does a guitar typically have?,Six,Four,Twelve,Five,"You can get Twelve-string guitars, but they usually have just six!",A,storage/questions/images/lPxF31620574865308.jpg,,,1,65863,0,,1,1
SOUND AND MUSIC,NONE,JUNIOR,30,English (Other - Non UK / US),What form of transport can be heard here?,Helicopter,Glider,Plane,Truck,(NULL),A,,,storage/questions/sounds/x2Lc81607619404874.wav,2,65871,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),All but which of the following are songs from one of the solo artists pictured?,Bad Romance,I've Got You Under My Skin,Rain On Me,"Thank U, Next","Rain On Me was not a solo hit, it was a duet between Ariana Grande & Lady Gaga! I've Got You Under My Skin was also performed as a duet, but was initially a solo hit from Tony Bennett!",C,storage/questions/images/HfV011625162536960.jpg,,,1,65875,0,,1,1
SOUND AND MUSIC,NONE,JUNIOR,30,English (Other - Non UK / US),What animal can you hear?,Dolphin,Blue Whale,Seal,Penguin,,C,,,storage/questions/sounds/Ausha1607619165433.wav,2,65891,0,,1,1
SOUND AND MUSIC,NONE,JUNIOR,30,English (Other - Non UK / US),What form of public transport can you hear here?,Subway train,Train,Taxi,Bus,,A,,,storage/questions/sounds/QtXnm1607619529398.wav,2,65899,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",45,English (Other - Non UK / US),"Which singer released the song 'Physical', featuring the lyrics, ""All night I'll riot with you""?",Ariana Grande,Selena Gomez,Adele,Dua Lipa,(NULL),D,storage/questions/images/QC00850.jpg,,,1,65903,0,,1,1
SOUND AND MUSIC,NONE,JUNIOR,30,English (Other - Non UK / US),What animal can you hear here?,Donkey,Camel,Horse,Pig,(NULL),C,,,storage/questions/sounds/hJgEg1607619079806.wav,2,65907,0,,1,1
SOUND AND MUSIC,NONE,JUNIOR,30,English (Other - Non UK / US),What animal can you hear here?,Bison,Jaguar,Lion,Bear,(NULL),C,,,storage/questions/sounds/nBBEA1607618888430.wav,2,65911,0,,1,1
SOUND AND MUSIC,NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What animal can you hear here?,Owl,Wolf,Hyena,Pangolin,(NULL),B,,,storage/questions/sounds/NYbnD1607593826816.wav,2,65915,0,,1,1
SOUND AND MUSIC,NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What instrument is being played?,Sitar,Violin,Glockenspiel,Guitar,,A,,,storage/questions/sounds/1qIVt1607618577283.wav,2,65939,0,,1,1
SOUND AND MUSIC,NONE,JUNIOR,30,English (Other - Non UK / US),What is happening in this sound clip?,Unloading the dishwasher,Stirring a drink in a glass,Pouring cereal into a bowl,Ice getting dropped into a glass,(NULL),D,,,storage/questions/sounds/Ak3jL1607618466302.wav,2,65947,0,,1,1
SOUND AND MUSIC,NONE,JUNIOR,30,English (Other - Non UK / US),Name the singer seen here.,Rihanna,Ariana Grande,Jessie J.,Dua Lipa,,B,storage/questions/images/EmrSq1620584084685.jpg,,,1,65963,0,,1,1
SOUND AND MUSIC,NONE,JUNIOR,30,English (Other - Non UK / US),Which singer had the hit '24K Magic'?,B.O.B,Shawn Mendes,Drake,Bruno Mars,,D,storage/questions/images/QC00870.jpg,,,1,65967,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",45,English (Other - Non UK / US),Which singer released the hit Better When I'm Dancin'?,Beyonc?,Meghan Trainor,Selena Gomez,Billie Eilish,(NULL),B,storage/questions/images/QC00897.jpg,,,1,65973,0,,1,1
SOUND AND MUSIC,NONE,JUNIOR,30,English (Other - Non UK / US),"What is both the name of the South American instrument shown here, as well as a dance where people form a line and follow one another?",The Can-Can,Jive,The Drum,Conga,,D,storage/questions/images/QC00916.jpg,,,1,65981,0,,1,1
SOUND AND MUSIC,NONE,JUNIOR,30,English (Other - Non UK / US),What is the person who directs an orchestra called?,Leader,Instructor,Professor,Conductor,,D,storage/questions/images/QC00753.jpg,,,1,66005,0,,1,1
SOUND AND MUSIC,NONE,JUNIOR,30,English (Other - Non UK / US),"Complete the song lyric about Rudolph the red-nosed reindeer: ""had a very shiny nose, and if you ever saw it, you would even say _______"".",it shows,it froze,it glows,it grows,(NULL),C,storage/questions/images/QC00754.jpg,,,1,66009,0,,1,1
SOUND AND MUSIC,NONE,JUNIOR,30,English (Other - Non UK / US),"How many members were there in 60's group, The Beatles?",Five,Four,Three,Six,,B,storage/questions/images/QC00755.jpg,,,1,66013,0,,1,1
SOUND AND MUSIC,NONE,JUNIOR,30,English (Other - Non UK / US),Which singer released the song 'Don't Start Now'?,Doja Cat,Ariana Grande,Dua Lipa,Selena Gomez,,C,storage/questions/images/FiTTE1625156377183.jpg,,,1,66017,0,,1,1
SOUND AND MUSIC,NONE,JUNIOR,30,English (Other - Non UK / US),What is 'pop music' short for?,Soda Pop Music,Poppy Music,Popsicle Music,Popular Music,,D,storage/questions/images/QC00752.jpg,,,1,66026,0,,1,1
SOUND AND MUSIC,NONE,JUNIOR,30,English (Other - Non UK / US),What do you call a group of three musicians or singers?,Threesome,Trio,Duet,Quartet,,B,storage/questions/images/QC00747.jpg,,,1,66030,0,,1,1
SOUND AND MUSIC,NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),Which of these singers has an album called 'Red'?,Ariana Grande,Dua Lipa,Lady Gaga,Taylor Swift,,D,storage/questions/images/QC00741.jpg,,,1,66034,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,English (Other - Non UK / US),What is coming out of this volcano?,Lava,Magma,Rock,Hot water,(NULL),A,storage/questions/images/GyFf21620663785027.jpg,,,1,67050,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,English (Other - Non UK / US),What has happened here?,Earthquake,Avalanche,A rock fall,Tornado,,C,storage/questions/images/ICaK31620663963761.jpg,,,1,67054,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,English (Other - Non UK / US),What has happened here?,Volcano,Earthquake,Avalanche,Typhoon,(NULL),B,storage/questions/images/hWG4c1620664068530.jpg,,,1,67055,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,English (Other - Non UK / US),What hazard is pictured here?,Tornado,Hurricane,Twister,Volcano,,B,storage/questions/images/zTqXX1620665098648.jpg,,,1,67065,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,English (Other - Non UK / US),What job did the Suffragettes do during the First World War?,Pilots,Soldiers,Nurses,Spies,,C,storage/questions/images/JhcdE1645218366929.jpg,,,1,67069,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,English (Other - Non UK / US),Native Americans are also historically called ________?,Local Americans,Settlers,African Americans,Indians,(NULL),D,storage/questions/images/zzd4c1620665647465.jpg,,,1,67070,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,English (Other - Non UK / US),What product was grown in plantations by slaves in America and the West Indies to send back to Britain?,Sugar,Guns,Clothes,Herbal tea,(NULL),A,storage/questions/images/j26YI1620665402608.jpg,,,1,67074,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,English (Other - Non UK / US),The Native American accommodation shown here was made from animal skin/ leather. What was it called?,Tipi,Wattle and daub houses,Brush shelters,Wigwams,(NULL),A,storage/questions/images/ubbhj1620666102952.jpg,,,1,67078,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,English (Other - Non UK / US),What year was the Battle of Hastings?,1085,1066,1068,1166,(NULL),B,storage/questions/images/2qRaL1620666207377.jpg,,,1,67082,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,English (Other - Non UK / US),What did medieval doctors think caused the Black Death?,Rats,Germs,Poor hygiene,A punishment from God,(NULL),D,storage/questions/images/rDMTp1620666532608.jpg,,,1,67090,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,English (Other - Non UK / US),What was the name of the famous Viking God of Thunder?,Thor,Horus,Lenus,Zeus,(NULL),A,storage/questions/images/ckEg01620666790652.jpg,,,1,67094,0,,1,1
